                   x          segdensity2          segdensity2          segdensity3          segdensity4          segdensity5          segdensity6          segdensity7          segdensity8
 l=         100 t=   7.5238842007885571     
                  52   130.28999999999999   315.97000000000003   347.25000000000000   320.25999999999999   147.84999999999999  5285.97000000000025  4251.57999999999993  3650.82999999999993
                  53   142.59000000000000   294.69000000000000   351.59000000000003   312.67000000000002   146.59999999999999  3833.47000000000025  5408.22000000000025  3960.17000000000007
                  54   144.39000000000001   280.35000000000002   347.47000000000003   294.75999999999999   148.33000000000001  3814.46000000000004  5470.15999999999985  3950.07999999999993
                  55   158.05000000000001   331.75999999999999   364.61000000000001   261.94000000000000   150.45000000000002  3706.17000000000007  3683.96000000000004  5793.06000000000040
                  56   162.78000000000000   318.19000000000000   351.68000000000001   256.13000000000000   144.67000000000002  3831.94000000000005  3712.05000000000018  5672.56000000000040
                  57   227.97000000000000   424.50999999999999   489.75000000000000   487.56999999999999   233.61000000000001  4539.30000000000018  4020.16000000000031  4027.13000000000011
                  58   234.75000000000000   427.75000000000000   495.75000000000000   465.80000000000001   221.37000000000000  4562.10000000000036  4171.15999999999985  3871.32000000000016
                  59   168.66000000000000   289.44999999999999   369.06000000000000   269.26999999999998   154.05000000000001  4648.98000000000047  4849.19999999999982  3701.32999999999993
                  60   143.31000000000000   278.45999999999998   336.88000000000000   256.31999999999999   153.49000000000001  4644.00000000000000  4947.23999999999978  3690.30000000000018
                  61   137.41000000000000   296.74000000000001   358.68000000000001   328.25999999999999   151.41000000000000  3582.48000000000002  4338.31000000000040  5256.71000000000004
                  62   145.89000000000001   294.42000000000002   359.09000000000003   307.51999999999998   161.41000000000000  3624.30999999999995  4374.60999999999967  5182.75000000000000
                  63   216.97000000000000   430.84000000000003   543.84000000000003   431.50999999999999   218.00000000000000  4677.67000000000007  4053.05999999999995  3878.11000000000013
                  64   208.20000000000002   422.28000000000003   521.00000000000000   413.07999999999998   228.95000000000002  4755.01000000000022  4132.00000000000000  3769.48000000000002
                  65   176.45000000000002   324.34000000000003   362.76999999999998   333.16000000000003   149.05000000000001  4534.47000000000025  4870.35000000000036  3699.40999999999985
                  66   157.77000000000001   313.59000000000003   349.22000000000003   317.03000000000003   135.78999999999999  4530.51000000000022  4963.52000000000044  3682.57000000000016
                  67   139.42000000000002   299.99000000000001   366.75000000000000   320.25000000000000   153.97999999999999  3774.78999999999996  4343.60999999999967  5051.21000000000004
                  68   136.81999999999999   301.50000000000000   363.37000000000000   321.34000000000003   150.27000000000001  3814.40999999999985  4332.94000000000051  5029.35000000000036
                  69   215.14000000000001   450.78000000000003   484.54000000000002   426.56000000000000   216.27000000000001  4908.13000000000011  3673.34000000000015  4075.24000000000024
                  70   213.55000000000001   437.80000000000001   489.53000000000003   429.81999999999999   225.44000000000000  4964.81000000000040  3714.40999999999985  3974.63999999999987
                  71   160.42000000000002   316.56000000000000   365.93000000000001   318.92000000000002   155.97000000000000  4305.56000000000040  5137.01000000000022  3689.63000000000011
                  72   164.45000000000002   300.05000000000001   339.25000000000000   305.47000000000003   153.38000000000000  4320.52999999999975  5202.64000000000033  3664.23000000000002
                  73   145.58000000000001   299.56999999999999   358.94999999999999   321.31000000000000   143.77000000000001  3558.23000000000002  4525.65000000000055  5096.94000000000051
                  74   144.75999999999999   310.42000000000002   333.00999999999999   323.07999999999998   150.42000000000002  3605.72000000000025  4528.61999999999989  5053.97000000000025
                  75   212.12000000000000   434.88999999999999   492.74000000000001   439.94000000000000   229.34999999999999  4959.48000000000047  3647.47000000000025  4034.01000000000022
                  76   217.84000000000000   430.75999999999999   494.57999999999998   423.38000000000000   225.06000000000000  5040.88000000000011  3691.01999999999998  3926.48000000000002
                  77   174.49000000000001   304.13999999999999   364.74000000000001   308.19999999999999   157.03000000000000  4241.23999999999978  5203.28999999999996  3696.86999999999989
                  78   155.92000000000002   293.60000000000002   355.56999999999999   303.35000000000002   143.63000000000000  4255.44000000000051  5283.98000000000047  3658.51000000000022
                  79   141.06000000000000   308.38999999999999   359.42000000000002   330.43000000000001   148.05000000000001  3770.61999999999989  4424.46000000000004  4967.56999999999971
                  80   143.69000000000000   309.79000000000002   360.09000000000003   321.72000000000003   151.02000000000001  3759.07999999999993  4452.18000000000029  4952.43000000000029
                  81   215.78999999999999   457.23000000000002   533.24000000000001   430.75999999999999   229.34000000000000  3908.05000000000018  3622.93000000000029  5052.65999999999985
                  82   213.84999999999999   440.56999999999999   524.35000000000002   424.00999999999999   217.64000000000001  3970.09000000000015  3682.32000000000016  4977.17000000000007
                  83   172.62000000000000   312.67000000000002   358.76999999999998   260.06000000000000   150.56999999999999  5304.76000000000022  4204.69999999999982  3685.84999999999991
                  84   160.84999999999999   293.18000000000001   359.50999999999999   242.06000000000000   144.55000000000001  5336.65999999999985  4271.42000000000007  3641.76999999999998
                  85   141.81999999999999   296.63999999999999   355.63999999999999   320.54000000000002   152.25999999999999  3777.34000000000015  5449.23999999999978  3956.51999999999998
                  86   135.43000000000001   303.50999999999999   350.70999999999998   319.15000000000003   160.72999999999999  3767.25000000000000  5457.53999999999996  3955.68000000000029
                  87   214.03000000000000   439.50999999999999   501.27000000000004   431.32999999999998   228.86000000000001  3815.19000000000005  3686.40999999999985  5133.40000000000055
                  88   225.95000000000002   442.50000000000000   493.55000000000001   433.63999999999999   216.75000000000000  3865.57000000000016  3670.78000000000020  5101.26000000000022
                  89   170.25000000000000   303.93000000000001   357.32999999999998   314.70999999999998   148.00000000000000  5225.93000000000029  4252.48000000000047  3677.36999999999989
                  90   159.28999999999999   297.30000000000001   343.40000000000003   318.19999999999999   148.62000000000000  5237.13000000000011  4293.48999999999978  3652.57000000000016
                  91   142.65000000000001   302.74000000000001   354.48000000000002   316.69999999999999   152.49000000000001  3776.36999999999989  5403.26000000000022  4001.30999999999995
                  92   138.41000000000000   312.81000000000000   350.44000000000000   310.36000000000001   153.09000000000000  3781.84999999999991  5425.76000000000022  3977.28000000000020
                  93   210.68000000000001   456.37000000000000   550.64999999999998   429.43000000000001   218.90000000000001  3803.63000000000011  3679.17000000000007  5101.17000000000007
                  94   223.56000000000000   433.94999999999999   538.51999999999998   430.96000000000004   216.33000000000001  3866.80000000000018  3684.74000000000024  5055.14000000000033
                  95   168.53000000000000   309.42000000000002   363.28000000000003   314.85000000000002   155.63000000000000  5409.52000000000044  4034.40000000000009  3694.36999999999989
                  96   160.20000000000002   297.65000000000003   356.44999999999999   306.88000000000000   147.65000000000001  5430.93000000000029  4106.32999999999993  3643.90999999999985
                  97   146.68000000000001   294.68000000000001   353.63000000000000   315.38000000000000   154.53999999999999  3782.86999999999989  5593.51000000000022  3808.71000000000004
                  98   143.43000000000001   311.81000000000000   354.10000000000002   312.26999999999998   155.25000000000000  3772.69000000000005  5624.23000000000047  3776.22000000000025
                  99   217.53000000000000   440.09000000000003   492.81000000000000   416.87000000000000   149.14000000000001  3756.20000000000027  3689.57999999999993  5287.77999999999975
                 100   204.09999999999999   437.01999999999998   486.51999999999998   412.42000000000002   153.00999999999999  3807.40999999999985  3681.46000000000004  5268.06000000000040
                 101   169.99000000000001   309.18000000000001   355.72000000000003   339.06000000000000   222.25999999999999  5332.85999999999967  4022.43000000000029  3698.50000000000000
                 102   165.96000000000001   304.23000000000002   345.98000000000002   338.13000000000000   215.96000000000001  5321.72000000000025  4111.06999999999971  3646.95000000000027
                 103   142.81999999999999   292.07999999999998   356.67000000000002   319.17000000000002   155.71000000000001  3735.01999999999998  5610.86999999999989  3837.65999999999985
                 104   137.72999999999999   294.59000000000003   360.00000000000000   307.79000000000002   149.20000000000002  3709.36000000000013  5643.69999999999982  3847.63000000000011
                 105   214.84999999999999   453.92000000000002   545.50999999999999   411.03000000000003   154.63000000000000  3744.11000000000013  3675.44000000000005  5250.51000000000022
                 106   216.64000000000001   449.79000000000002   530.71000000000004   408.72000000000003   147.36000000000001  3805.44000000000005  3674.84999999999991  5216.48999999999978
                 107   165.59000000000000   308.66000000000003   359.95999999999998   275.94000000000000   230.47000000000000  5396.69999999999982  4021.09999999999991  3691.57999999999993
                 108   161.03000000000000   302.63999999999999   339.06000000000000   278.19000000000000   217.09000000000000  5429.90999999999985  4081.30000000000018  3640.78000000000020
                 109   143.92000000000002   304.51999999999998   362.95999999999998   314.59000000000003   153.45000000000002  3845.20000000000027  4781.63000000000011  4543.73000000000047
                 110   144.18000000000001   297.38000000000000   350.49000000000001   312.75999999999999   147.91000000000000  3834.11000000000013  4811.21000000000004  4551.96000000000004
                 111   168.59999999999999   298.51999999999998   299.43000000000001   310.05000000000001   146.62000000000000  3764.82999999999993  4485.64000000000033  4976.31000000000040
                 112   162.65000000000001   298.16000000000003   306.37000000000000   315.91000000000003   142.65000000000001  3775.11000000000013  4506.57999999999993  4942.56999999999971
                 113   219.88000000000000   447.11000000000001   552.60000000000002   433.67000000000002   231.09000000000000  4346.44999999999982  4067.03999999999996  4152.15999999999985
                 114   218.59000000000000   441.32999999999998   537.19000000000005   427.66000000000003   231.03000000000000  4409.27000000000044  4064.03000000000020  4120.89999999999964
                 115   139.34000000000000   302.01999999999998   352.80000000000001   319.06000000000000   151.22999999999999  4891.94999999999982  4636.28999999999996  3657.30999999999995
                 116   140.39000000000001   301.67000000000002   349.81000000000000   312.06999999999999   147.96000000000001  4869.23999999999978  4689.23000000000047  3639.63000000000011
                 117   164.46000000000001   308.45999999999998   351.74000000000001   316.13000000000000   151.92000000000002  3568.51999999999998  4638.90000000000055  4949.86999999999989
                 118   163.78000000000000   296.25000000000000   353.50999999999999   312.24000000000001   149.11000000000001  3597.00000000000000  4639.69000000000051  4938.42000000000007
                 119   217.11000000000001   407.04000000000002   500.91000000000003   439.34000000000003   219.14000000000001  4856.02999999999975  3652.01999999999998  4158.40999999999985
                 120   209.17000000000002   410.65000000000003   492.74000000000001   432.29000000000002   215.84999999999999  4874.30000000000018  3692.23000000000002  4122.77000000000044
                 121   133.30000000000001   302.49000000000001   356.44999999999999   310.37000000000000   155.97000000000000  4413.23999999999978  5100.15999999999985  3678.01999999999998
                 122   136.19000000000000   292.25000000000000   339.03000000000003   311.94000000000000   146.24000000000001  4409.67000000000007  5178.17000000000007  3636.51000000000022
                 123   171.21000000000001   314.51999999999998   348.72000000000003   315.44000000000000   159.84999999999999  3736.98000000000002  4565.67000000000007  4837.60999999999967
                 124   165.37000000000000   305.38000000000000   358.31000000000000   321.01999999999998   154.15000000000001  3755.51000000000022  4543.60000000000036  4846.65999999999985
                 125   219.21000000000001   438.79000000000002   551.63000000000000   436.06000000000000   222.70000000000002  4675.02000000000044  3649.32999999999993  4257.26000000000022
                 126   213.77000000000001   444.55000000000001   545.52999999999997   434.65000000000003   224.56000000000000  4707.25000000000000  3664.28999999999996  4215.39999999999964
                 127   139.24000000000001   306.12000000000000   352.60000000000002   310.32999999999998   156.03999999999999  4583.26000000000022  4936.39000000000033  3666.01999999999998
                 128   138.21000000000001   302.36000000000001   347.24000000000001   309.11000000000001   148.80000000000001  4590.93000000000029  4973.43000000000029  3639.92000000000007
                 129   171.39000000000001   302.44000000000000   349.73000000000002   258.42000000000002   150.84000000000000  3548.34999999999991  4747.57999999999993  4921.25000000000000
                 130   169.81000000000000   298.51999999999998   355.41000000000003   248.75000000000000   150.80000000000001  3573.15999999999985  4757.03999999999996  4896.51000000000022
                 131   222.49000000000001   449.09000000000003   495.56000000000000   495.96000000000004   221.34000000000000  4720.27999999999975  3636.05999999999995  4209.22000000000025
                 132   214.98000000000002   450.34000000000003   492.44000000000000   493.78000000000003   221.78999999999999  4745.52000000000044  3659.51000000000022  4171.64000000000033
                 133   133.91000000000000   307.03000000000003   342.40000000000003   255.70000000000002   151.63000000000000  4547.50000000000000  5065.75000000000000  3646.07999999999993
                 134   140.37000000000000   290.69000000000000   350.94999999999999   254.28000000000000   145.62000000000000  4547.80000000000018  5085.93000000000029  3634.36000000000013
                 135   170.37000000000000   305.32999999999998   355.70999999999998   310.41000000000003   153.90000000000001  3756.32000000000016  4632.53999999999996  4765.42000000000007
                 136   166.59999999999999   302.57999999999998   354.91000000000003   313.59000000000003   150.36000000000001  3755.59999999999991  4643.52999999999975  4762.82999999999993
                 137   220.08000000000001   450.32999999999998   550.11000000000001   439.24000000000001   151.09000000000000  3739.65999999999985  3660.30999999999995  5239.18000000000029
                 138   215.02000000000001   445.68000000000001   549.23000000000002   428.06999999999999   153.50999999999999  3768.24000000000024  3656.68000000000029  5233.56999999999971
                 139   135.93000000000001   303.25000000000000   354.65000000000003   316.51999999999998   221.19000000000000  5418.82999999999993  4045.95000000000027  3653.68000000000029
                 140   137.38000000000000   298.80000000000001   348.60000000000002   313.66000000000003   220.34000000000000  5423.34000000000015  4072.09999999999991  3635.78000000000020
                 141   160.70000000000002   300.38000000000000   351.63000000000000   310.29000000000002   150.63000000000000  3855.03999999999996  5649.86999999999989  3671.46000000000004
                 142   167.70000000000002   299.49000000000001   348.47000000000003   310.55000000000001   153.19000000000000  3844.65000000000009  5662.23999999999978  3663.71000000000004
                 143   218.87000000000000   447.92000000000002   502.56000000000000   440.05000000000001   193.02000000000001  3563.65999999999985  3644.09000000000015  5439.82999999999993
                 144   219.49000000000001   449.28000000000003   493.81000000000000   442.43000000000001   196.18000000000001  3586.51000000000022  3645.11999999999989  5417.18000000000029
                 145   137.41000000000000   302.84000000000003   353.91000000000003   312.38000000000000   180.05000000000001  5459.46000000000004  4051.76000000000022  3652.19000000000005
                 146   135.91000000000000   300.75000000000000   346.56000000000000   310.31999999999999   178.33000000000001  5477.90000000000055  4060.26999999999998  3639.96000000000004
                 147   167.59000000000000   303.63999999999999   349.63000000000000   311.78000000000003   152.19000000000000  3799.70000000000027  5656.53999999999996  3708.93000000000029
                 148   168.72999999999999   302.13000000000000   352.31999999999999   310.51999999999998   151.86000000000001  3793.70000000000027  5658.93000000000029  3711.80999999999995
                 149   219.37000000000000   444.16000000000003   502.91000000000003   335.06999999999999   147.65000000000001  3761.03000000000020  3645.40000000000009  5394.40999999999985
                 150   218.97000000000000   445.12000000000000   498.94999999999999   335.78000000000003   154.20000000000002  3765.69000000000005  3655.38000000000011  5375.90999999999985
                 151   136.90000000000001   304.05000000000001   354.93000000000001   414.07999999999998   222.72000000000000  5313.71000000000004  4051.38000000000011  3652.23000000000002
                 152   136.13000000000000   301.82999999999998   349.00000000000000   416.29000000000002   221.86000000000001  5320.36999999999989  4060.61999999999989  3643.90000000000009
                 153   162.11000000000001   301.56999999999999   349.18000000000001   251.24000000000001   150.11000000000001  3961.44000000000005  5634.57999999999993  3639.76999999999998
                 154   169.31000000000000   296.26999999999998   350.73000000000002   253.08000000000001   148.72999999999999  3955.16000000000031  5634.82999999999993  3641.88999999999987
                 155   222.64000000000001   450.13999999999999   549.74000000000001   393.05000000000001   152.41000000000000  3551.34000000000015  3672.57000000000016  5458.10999999999967
                 156   219.38000000000000   449.81000000000000   550.28999999999996   392.82999999999998   152.06999999999999  3566.23000000000002  3669.25000000000000  5450.14000000000033
                 157   138.99000000000001   300.84000000000003   348.23000000000002   357.45999999999998   222.87000000000000  5381.86999999999989  4053.25000000000000  3646.49000000000024
                 158   135.25000000000000   301.10000000000002   348.81999999999999   353.36000000000001   223.53999999999999  5393.19999999999982  4053.21000000000004  3641.51999999999998
                 159   166.25000000000000   301.65000000000003   348.62000000000000   312.03000000000003   150.96000000000001  3891.80000000000018  5640.97000000000025  3637.72000000000025
                 160   163.78000000000000   301.37000000000000   352.55000000000001   312.68000000000001   150.44000000000000  3894.55000000000018  5639.15999999999985  3635.47000000000025
                 161   221.23000000000002   448.43000000000001   432.09000000000003   313.23000000000002   149.49000000000001  3742.38999999999987  3679.57000000000016  5463.56999999999971
                 162   219.03000000000000   447.44999999999999   431.91000000000003   312.88999999999999   150.18000000000001  3754.75000000000000  3674.75000000000000  5459.03999999999996
                 163   136.83000000000001   300.57999999999998   418.43000000000001   436.63999999999999   225.00000000000000  4329.38000000000011  4047.90000000000009  4555.23999999999978
                 164   137.78999999999999   297.66000000000003   416.47000000000003   436.25999999999999   224.77000000000001  4336.84000000000015  4052.68000000000029  4547.52999999999975
                 165   165.49000000000001   302.24000000000001   349.72000000000003   314.42000000000002   149.72000000000000  4948.27000000000044  4578.23999999999978  3641.90000000000009
                 166   166.19000000000000   299.87000000000000   350.73000000000002   311.81999999999999   150.30000000000001  4944.94000000000051  4584.59000000000015  3641.55999999999995
                 167   138.16000000000000   300.57999999999998   349.16000000000003   311.67000000000002   150.50999999999999  3756.63000000000011  4731.98000000000047  4711.31000000000040
                 168   138.31999999999999   301.04000000000002   350.54000000000002   313.26999999999998   149.86000000000001  3753.34000000000015  4730.60000000000036  4713.02999999999975
                 169   219.78999999999999   449.75999999999999   549.70000000000005   437.44000000000000   225.44000000000000  4535.21000000000004  3647.51000000000022  4385.15000000000055
                 170   217.88000000000000   447.34000000000003   549.84000000000003   437.51999999999998   225.31999999999999  4543.15999999999985  3645.59999999999991  4383.34000000000015
                 171   164.46000000000001   300.85000000000002   350.31999999999999   312.75000000000000   149.52000000000001  4542.85999999999967  4985.02000000000044  3644.22000000000025
                 172   166.02000000000001   299.78000000000003   350.22000000000003   312.12000000000000   149.28999999999999  4546.80000000000018  4985.01000000000022  3640.76000000000022
                 173   138.16000000000000   300.13999999999999   349.78000000000003   250.25000000000000   149.86000000000001  3752.69000000000005  4734.31000000000040  4774.81000000000040
                 174   137.12000000000000   299.87000000000000   350.15000000000003   249.90000000000001   150.09000000000000  3754.11000000000013  4734.23999999999978  4774.52000000000044
                 175   220.99000000000001   449.78000000000003   500.31000000000000   499.69999999999999   224.91000000000000  4583.38000000000011  3645.84000000000015  4325.09000000000015
                 176   218.80000000000001   449.92000000000002   499.77000000000004   500.40000000000003   225.28999999999999  4586.10999999999967  3645.11000000000013  4324.60000000000036
                 177   165.16000000000000   300.41000000000003   349.97000000000003   249.84000000000000   149.72999999999999  4697.44000000000051  4896.88000000000011  3640.57000000000016
                 178   165.00000000000000   299.91000000000003   349.99000000000001   250.12000000000000   150.06999999999999  4696.89000000000033  4898.07999999999993  3639.94000000000005
                 179   136.97000000000000   263.00000000000000   349.97000000000003   311.94000000000000   149.97000000000000  3752.97000000000025  4823.06000000000040  4662.11999999999989
                 180   138.03000000000000   262.00000000000000   349.97000000000003   313.03000000000003   149.94000000000000  3752.00000000000000  4822.09000000000015  4662.94000000000051
                 181   248.06000000000000   449.94000000000000   550.02999999999997   438.03000000000003   224.97000000000000  4456.11999999999989  3644.94000000000005  4437.90999999999985
                 182   246.94000000000000   450.06000000000000   550.02999999999997   436.97000000000003   225.12000000000000  4458.88000000000011  3644.94000000000005  4437.06000000000040
                 183   137.00000000000000   300.00000000000000   350.00000000000000   312.00000000000000   150.00000000000000  4825.97000000000025  4735.00000000000000  3640.03000000000020
                 184   138.00000000000000   300.00000000000000   350.00000000000000   313.00000000000000   150.00000000000000  4824.00000000000000  4734.97000000000025  3640.03000000000020
                 185   138.06000000000000   299.97000000000003   349.97000000000003   312.06000000000000   150.00000000000000  3555.03000000000020  4985.06000000000040  4659.85000000000036
                 186   136.94000000000000   300.12000000000000   350.03000000000003   312.94000000000000   150.00000000000000  3555.00000000000000  4984.85000000000036  4660.11999999999989
                 187   247.91000000000000   450.00000000000000   500.03000000000003   438.00000000000000   224.97000000000000  4504.02999999999975  3645.00000000000000  4440.06000000000040
                 188   247.03000000000000   449.97000000000003   499.97000000000003   437.03000000000003   225.03000000000000  4506.09000000000015  3644.73000000000002  4440.15000000000055
                 189   137.00000000000000   300.00000000000000   349.88000000000000   312.94000000000000   149.97000000000000  4777.81999999999971  4782.39000000000033  3640.00000000000000
                 190   138.21000000000001   299.91000000000003   350.09000000000003   312.12000000000000   150.06000000000000  4776.81999999999971  4782.78999999999996  3640.00000000000000
                 191   136.81999999999999   299.75999999999999   350.24000000000001   312.94000000000000   150.00000000000000  3752.09000000000015  4898.11999999999989  4550.02999999999975
                 192   138.06000000000000   300.20999999999998   349.85000000000002   311.91000000000003   150.03000000000000  3753.09000000000015  4896.69999999999982  4550.15000000000055
                 193   248.03000000000000   450.00000000000000   455.03000000000003   250.00000000000000   149.97000000000000  3752.26999999999998  3685.09000000000015  5459.60999999999967
                 194   247.06000000000000   449.97000000000003   455.00000000000000   250.18000000000001   150.09000000000000  3753.30000000000018  3684.73000000000002  5459.67000000000007
