                   x                  sxy                  sxz                  syz                  sxx                  syy                  szz
 l=         100
                   1     0.00074057117808     0.00015223971292     0.00004283057192     0.38027114109086     0.14496759688009     0.47476126202904
                   2    -0.00054953894632    -0.00145692056586    -0.00062745950876     0.40549441032129     0.12912984579060     0.46537574388810
                   3    -0.00001729290387     0.00055875352654    -0.00054037305796     0.39069392847063     0.14157653316472     0.46772953836465
                   4    -0.00030336642773    -0.00013223432681     0.00006620405022     0.39280582331790     0.14044751790182     0.46674665878028
                   5     0.00009531371564     0.00105314814073    -0.00006102017242     0.38637176928130     0.14631771624373     0.46731051447497
                   6     0.00000187995407    -0.00031495292048    -0.00025136974242     0.38695453869879     0.14599723186082     0.46704822944040
                   7     0.00037091074477    -0.00044871362624    -0.00088968352742     0.38908230895361     0.14520694611407     0.46571074493232
                   8    -0.00065732802822     0.00024843787028    -0.00028279685971     0.39057413278553     0.14411623588537     0.46530963132910
                   9     0.00001145532044     0.00037176063204     0.00006513648768     0.38359442032414     0.15077122482957     0.46563435484629
                  10    -0.00040333670739    -0.00118725881430    -0.00076626723288     0.38136290844004     0.15255372966643     0.46608336189354
                  11     0.00024509178954     0.00074807257365     0.00009656903712     0.40336548066853     0.12773960306921     0.46889491626225
                  12    -0.00041544652181     0.00007562142407    -0.00010061069282     0.39847327783982     0.13109029512185     0.47043642703832
                  13     0.00024283304799     0.00031060291349    -0.00041117975814     0.40546297727315     0.12403991655021     0.47049710617663
                  14    -0.00013675432628    -0.00052712789678     0.00025270638231     0.40655640959762     0.12351652796502     0.46992706243736
                  15     0.00008221396683     0.00022306449790    -0.00055283851321     0.39552557579708     0.13483999838754     0.46963442581538
                  16    -0.00044576117536    -0.00021642302155    -0.00003643002032     0.39523201295769     0.13522270485810     0.46954528218420
                  17     0.00005652335374    -0.00009461822381     0.00030761407625     0.40952122566573     0.11800602356112     0.47247275077315
                  18    -0.00047762785071     0.00094214515862    -0.00009054396772     0.41065106992951     0.11784309654417     0.47150583352632
                  19     0.00029922036056    -0.00026863363298    -0.00016873790690     0.38310820578356     0.15034073201870     0.46655106219774
                  20    -0.00081065922312     0.00005129441755     0.00036840769657     0.38822138283837     0.14720873658922     0.46456988057241
                  21     0.00039259845570     0.00005025134025    -0.00015675585614     0.38342491848658     0.15104212275447     0.46553295875895
                  22    -0.00027388604206    -0.00074756733612    -0.00008565086073     0.38337076335780     0.15142411616759     0.46520512047462
                  23    -0.00003380924857    -0.00055618569900     0.00078725360655     0.39015935222328     0.14466859255839     0.46517205521834
                  24    -0.00035576649461     0.00017468722382    -0.00020235703174     0.38915859884129     0.14537067664284     0.46547072451587
                  25     0.00063575195954    -0.00176694848142     0.00009269600216     0.39017929937086     0.14371805568625     0.46610264494289
                  26    -0.00075048102008     0.00162150434186     0.00109799316491     0.39122145294945     0.14349783232484     0.46528071472571
                  27     0.00055636430883     0.00135704813871    -0.00024250350423     0.39619291128722     0.13669965686348     0.46710743184930
                  28    -0.00003077178132     0.00014539117555     0.00012029157269     0.39226465002277     0.14011297015441     0.46762237982282
                  29     0.00024913782136    -0.00021627554622    -0.00019552870932     0.40134231408462     0.12933040064485     0.46932728527052
                  30    -0.00033255430828     0.00069066189504    -0.00014629108861     0.40200881966521     0.12921626426748     0.46877491606731
                  31     0.00066822513948    -0.00009584248120     0.00001216375232     0.37831494395355     0.15598138563781     0.46570367040864
                  32    -0.00027155001935    -0.00093742909279    -0.00012624278004     0.38270943843846     0.15276293169288     0.46452762986867
                  33     0.00064838708020     0.00018813509569     0.00048832543291     0.38308577284267     0.15110505138346     0.46580917577387
                  34    -0.00040233818811     0.00039140791542     0.00035829376038     0.38323930318096     0.15018915558346     0.46657154123558
                  35    -0.00001698129330    -0.00074085038410    -0.00030695012925     0.38251589957097     0.15230106193702     0.46518303849201
                  36    -0.00013193050626    -0.00011159801656     0.00004261911112     0.38052115579961     0.15361839726180     0.46586044693858
                  37     0.00017105493984     0.00020429189445    -0.00018807863463     0.38687366772834     0.14736361018310     0.46576272208856
                  38    -0.00026524498941    -0.00020805299578    -0.00020289331125     0.38837210109995     0.14636691597970     0.46526098292035
                  39    -0.00020920455805    -0.00204577500454     0.00049184473068     0.37546108939551     0.16147649891024     0.46306241169424
                  40    -0.00016754908689     0.00169613090186    -0.00042928903630     0.37462438965591     0.16175183511009     0.46362377523399
                  41     0.00004813861192    -0.00102955954161    -0.00049436041318     0.39347389656646     0.13978320178357     0.46674290164997
                  42    -0.00078073294214     0.00007840428508     0.00091973805522     0.39123715284506     0.14116951675851     0.46759333039643
                  43     0.00016163733254     0.00044786316288    -0.00049154085405     0.38379919423594     0.14958513539307     0.46661567037100
                  44    -0.00003112975784    -0.00073315712597    -0.00029724574223     0.38694942275867     0.14755926358344     0.46549131365789
                  45     0.00043082125547    -0.00053448796399     0.00044603366245     0.37483480872142     0.16022071577535     0.46494447550323
                  46    -0.00024012720751     0.00029069656473     0.00034564797556     0.37587103009584     0.15971229961235     0.46441667029181
                  47     0.00002642904281     0.00065516090202    -0.00004200278308     0.37999325023286     0.15602622144916     0.46398052831798
                  48    -0.00050947808065    -0.00028622091822     0.00016971359320     0.38116706806068     0.15558289544358     0.46325003649574
                  49     0.00029837267525     0.00082211522021    -0.00028347265088     0.37070283071292     0.16642734110929     0.46286982817779
                  50     0.00017559719250     0.00009717777328     0.00002462636473     0.37387203436127     0.16435313406449     0.46177483157424
                  51     0.00005093382749    -0.00093326811243    -0.00044610647896     0.36662357105933     0.17178119247021     0.46159523647047
                  52    -0.00003000267849     0.00159906405724    -0.00030021743145     0.36412490162622     0.17448073894220     0.46139435943157
                  53     0.00005158251089    -0.00236677309158     0.00020360654749     0.38508455564783     0.14994238439594     0.46497305995624
                  54    -0.00011800421778     0.00183520921845     0.00043978252877     0.38533943897872     0.15066884766081     0.46399171336047
                  55     0.00001662107980    -0.00069225057515     0.00044252468413     0.38650650877839     0.14758746021416     0.46590603100744
                  56    -0.00067251268721     0.00091792537782    -0.00022054593901     0.38787177936387     0.14697616535860     0.46515205527753
                  57     0.00078159852977     0.00053494464162     0.00073079670207     0.36739289793436     0.17267984244170     0.45992725962393
                  58    -0.00000954002758    -0.00007143055202    -0.00003063130429     0.37039691317247     0.17056346078602     0.45903962604151
                  59    -0.00005853242100    -0.00109829962280     0.00001357623708     0.36611622141122     0.17374597636402     0.46013780222477
                  60    -0.00087074052136     0.00068290796526     0.00009712841019     0.36464852426869     0.17507372248369     0.46027775324762
                  61     0.00025035852013     0.00072111274691    -0.00036763129569     0.37886722170727     0.15804838036872     0.46308439792400
                  62    -0.00079158537680    -0.00196064876228     0.00065160889021     0.37305644287454     0.16309744228783     0.46384611483764
                  63     0.00018633742820     0.00085134073283     0.00025083477084     0.38272950463489     0.15327671100634     0.46399378435877
                  64    -0.00068485970375    -0.00065453929275    -0.00013423454236     0.38194441186112     0.15386687573973     0.46418871239915
