                   x               etebin            etedbinev           eteparabin        eteparabindev           eteperpbin        eteperpbindev               rogbin            rogbindev
 l=         100
                   1    50.83069662116217     6.59294042882848     0.67219002479458     0.14402263159952    50.81135731802225     6.59709849206732    34.11316008266980     2.14924177445946
                   2    51.04186624320439     2.60878055817918     0.82773028221270     0.26017999288659    51.01901325329403     2.60877119939208    34.07095122502245     1.99519872158143
                   3    55.23135896067626     5.50830638131453     1.00837723016099     0.27547780450005    55.20164716651819     5.52287249393810    36.78170325321013     1.29931525241690
                   4    54.64242693154092     4.17803741965063     1.04322759127402     0.18885280782645    54.61994309194089     4.18094491370952    36.81942058108969     1.44088402854069
                   5    50.45196637538501     4.51747494384052     1.05317074317518     0.24226271980612    50.41584422527544     4.52742139824994    34.38769792940697     1.47031591460714
                   6    53.51836806073760     5.94170902755139     0.91146750811467     0.20400845342429    53.49444125845142     5.95086590943010    35.58796292229565     1.74828614102819
                   7    49.06455815070610     3.27034953890929     0.88630380713923     0.19176135639178    49.02748675145485     3.27863767158199    34.54215583633454     1.39254843444714
                   8    50.75630662121957     4.07785408303557     0.87717165175050     0.20612028116267    50.72894136980003     4.08983681725941    34.05516851643491     1.41168851534009
                   9    52.42125680097336     3.43267485456919     0.96424752506439     0.25956756999863    52.39898341205031     3.43871852383512    36.91524063387527     1.94702178251994
                  10    49.33366899164294     6.67840012067130     0.83812788565290     0.16556895482813    49.31416255869689     6.68470252888809    35.01568535979570     2.25636198448741
                  11    51.85450358978370     4.05182808193697     1.08985093105122     0.41441278013010    51.80037538068029     4.08563499474200    37.33935122172548     1.91288885953717
                  12    54.69203459073772     5.08029031704890     0.89112000936993     0.31044848480834    54.66704247990770     5.09233616846970    35.15060134635649     2.06038921745825
                  13    51.80890955541171     4.77676753605617     0.95181161811350     0.24291398395618    51.76800099896139     4.78389401539053    32.99913147912105     1.91014999398665
                  14    53.52180459008802     5.42084555495379     0.93916267512623     0.26503176075949    53.49005882945129     5.43243900394581    33.89674070786357     1.16786316574108
                  15    51.53510345684838     4.60185825304349     0.79266059692984     0.20398434282121    51.51448177029548     4.60875615743255    36.81712241026811     1.59094796172334
                  16    52.47388751161732     5.35978055969984     0.95415171972605     0.21835925525212    52.44779544440599     5.36950908524340    37.78027511046319     1.36230657310954
                  17    53.48725152731640     5.80229540112540     0.92146082367331     0.20046120568974    53.46347071334616     5.80649313821818    34.40971991186358     2.28599556666771
                  18    51.97107445036996     4.52251298447473     1.04292855102736     0.32195495003541    51.94172914435177     4.52920685606516    36.13072699083581     1.67519691994911
                  19    50.07172105078940     6.01776450849114     0.84556218267510     0.23056439466428    50.04825323022416     6.02639340424819    34.02585484841963     1.46658981269439
                  20    50.95715306582923     4.56583528782740     1.02816719188156     0.25431393860407    50.91111702934467     4.57128516297537    33.36082161202906     1.26106908377106
                  21    48.55691986140300     6.35031653565197     0.92778359056082     0.30910679359815    48.51905060254904     6.37366451243055    35.67998103823599     1.70650264521166
                  22    52.09857947462871     4.34987726475676     0.89801700161370     0.26740420102325    52.06492362140322     4.35940484636529    36.42378136784231     1.85959397088838
                  23    51.15427772855418     5.02784028065660     0.90013394866222     0.21308599190950    51.12646015008099     5.03516833324531    35.81962283491231     1.67929674293327
                  24    52.60685104060277     6.42188098131427     1.02113763445822     0.20980399974334    52.57807923039244     6.43188078869199    36.66573662964804     1.58542721298974
                  25    49.62591574839369     4.71636704050796     0.96830320931648     0.21889780449495    49.59353004573875     4.73081787820611    33.20057935117765     1.40143265650626
                  26    53.20722890203839     4.67780600354211     1.09820425694464     0.22892815681156    53.18067113490773     4.68118821055716    33.44659899097152     1.98908548283432
                  27    52.53298607160414     4.33200822804830     0.97650561347983     0.26911438580987    52.50589657968118     4.34176814346564    36.44374836372796     2.71212625381638
                  28    50.65136242333986     4.88172974572706     1.09742475600754     0.27885107209637    50.59066364271327     4.90743410768231    36.00196896134193     2.19944768577425
                  29    54.43834264365202     5.04231183337197     0.91199752424234     0.18229724975599    54.40323361518548     5.05170783844521    36.86699365198478     1.25350413293291
                  30    52.35910425528400     6.46883118213749     1.05834712226766     0.37117335383571    52.29989579548295     6.50895303637186    35.14053367372960     1.97209581273960
                  31    53.65255206803430     3.12336819002502     0.91666364456676     0.20935655604548    53.62381386441777     3.13222238269199    31.79676606010281     1.55738448096979
                  32    50.92632808501859     4.82171325720130     0.93745775180683     0.16934462195785    50.90386282138947     4.82364531397971    34.09326730293377     2.02616410624779
                  33    45.99953524324103     5.91402236688272     0.94705864858497     0.27109865645184    45.96174093974387     5.91676746188210    35.57586912269304     2.02679060000745
                  34    53.84726272543117     5.06986118758299     1.00056733217030     0.33465425254238    53.81849562874565     5.08613949259538    37.53546193599956     1.56568859223010
                  35    48.89170884032789     4.52001458159567     0.89263021142469     0.17949181990382    48.86553664366249     4.52118071514373    35.40264309197327     1.67525462287821
                  36    46.21124730145289     5.00218120919899     0.97329605751330     0.19608145257294    46.17102926149834     5.01168498507058    36.57748852411304     1.56083097000982
                  37    52.95609810621892     3.64382294504907     1.01047072115347     0.29161929402446    52.92617892311864     3.65716326505326    32.57176537331779     1.75301682203933
                  38    54.86788030023798     3.86501161452455     1.12310268831444     0.28993090065442    54.83656871549555     3.87481232912330    32.64357890586902     2.14140424122234
                  39    48.43210772274892     5.28640927500694     0.99293271355903     0.22353845399976    48.39366780943415     5.30490131846366    37.02954483196819     1.67814629605804
                  40    47.88816528528007     5.53422949469898     0.94491518317256     0.23504703590398    47.85986819266249     5.54058030237992    37.75588136937630     1.64883311425594
                  41    53.90817180995649     5.64631591575551     1.02678751354238     0.21677441965859    53.87926422370680     5.65481429940717    35.58338086499848     1.76208512238686
                  42    52.39136009444815     5.64492656287573     1.11414978226042     0.29874306320008    52.35460843891921     5.65971091530000    36.18215228106524     1.44710077163650
                  43    50.77994259997922     4.56942837140752     0.94141646332701     0.21657469462528    50.75000549346872     4.56981190974248    32.15156979358002     2.47797167480662
                  44    50.96287906584273     5.62543379073773     1.02198357125386     0.33392417130009    50.91819838305240     5.65475578635631    33.81224052472117     2.21355787994440
                  45    49.40111795547553     4.13081869163722     1.03112004730711     0.35873456035640    49.37060612002886     4.14375187672956    36.91680614916716     1.39508697739157
                  46    49.87125543000300     4.68376634166408     0.99679091512849     0.27664018371953    49.84047517147479     4.69415556498436    37.20153773818767     1.92239880085720
                  47    50.04048647257520     4.97801884784253     0.98529222186979     0.24801522400316    50.01209078261561     4.98676408656918    35.36389526036336     1.81929559732131
                  48    50.12965285896155     5.62397020369569     0.97170846062907     0.14382909521127    50.09582610494957     5.63303259280195    35.60891279076779     2.11361624936087
                  49    49.85447942852618     4.56885603031783     0.97618280417315     0.25243401388997    49.82077361132563     4.57664139893484    32.75315536453140     1.27671308512816
                  50    50.33147912827836     5.33725300378994     1.01971898684117     0.31512096409469    50.28553737254949     5.35444379980672    31.77455791968941     1.29893886873665
                  51    47.94756114425397     4.17125031072796     0.99098950451407     0.25099035216397    47.91785130596911     4.17911054182575    36.74511353438026     2.40117541018517
                  52    50.64310555642931     4.99036817516170     1.04106574620303     0.27584301572025    50.60863350439664     4.99992969102151    36.88084771439114     2.03414093665312
                  53    55.00056154545210     5.09803663106883     1.17156122425513     0.28901876459687    54.97137062506110     5.10206869422118    36.51070523984987     2.29387130673298
                  54    50.06255900288637     5.18368600583602     1.07748188781691     0.39549801424043    50.02280201068827     5.19467458231176    35.27206359530683     1.67667955526995
                  55    49.25296655320507     5.37617939355790     0.95118573956919     0.25195259172838    49.21296962422085     5.39517022981041    36.37542087108627     1.47740712579007
                  56    52.73461181327151     2.91050443141931     1.00018562124067     0.22440937003127    52.70901884726499     2.91724963548292    35.28186038450996     1.39657620014831
                  57    48.56110297143024     4.54599320975588     1.01009902982280     0.18083831602803    48.52676265104709     4.55289438494797    33.00493358313876     1.95260350670067
                  58    49.34797725545109     3.76967845232428     1.05993529565469     0.28928158511892    49.31050211356371     3.78254189027583    33.63303898951953     1.84212979311006
                  59    45.39136651699843     4.43042841687978     0.98127800580798     0.26230125038210    45.35628001040143     4.44451998860372    36.29426479895863     1.27509761694961
                  60    47.22761534873764     3.84737172216342     1.12864904106280     0.30975178921448    47.18299612747009     3.86559057604899    35.19171588349053     1.52109714095061
                  61    48.59430906057754     5.17180130521334     1.13090485674733     0.27999994765339    48.54755184630792     5.18287875281142    35.87211098106670     1.27117722605085
